step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
373,CASH_OUT,165821.41,C1980554306,0.0,0.0,C1207028399,703969.1,1059443.08,0,0
38,PAYMENT,4470.64,C395672620,419704.29,415233.65,M452033053,0.0,0.0,0,0
500,CASH_OUT,10213.11,C590220781,106104.0,95890.89,C1544292153,0.0,10213.11,0,0
383,PAYMENT,7226.09,C2086074642,79114.0,71887.91,M538033099,0.0,0.0,0,0
507,TRANSFER,2291498.65,C277466735,2291498.65,0.0,C1988225772,0.0,0.0,1,0
138,CASH_OUT,58009.27,C1643749301,20158.0,0.0,C1415121275,111632.98,169642.25,0,0
280,TRANSFER,278894.77,C456111712,0.0,0.0,C289773621,960097.21,1238991.98,0,0
42,PAYMENT,10491.59,C633644242,235.0,0.0,M904278182,0.0,0.0,0,0
211,CASH_OUT,2981.67,C1511170729,0.0,0.0,C1361864867,7131606.87,7319421.39,0,0
264,TRANSFER,84196.79,C1271945104,84196.79,0.0,C622968772,0.0,0.0,1,0
317,CASH_OUT,681007.64,C1824809477,681007.64,0.0,C1850161112,660790.68,1341798.32,1,0
232,PAYMENT,14748.6,C780860167,0.0,0.0,M443556605,0.0,0.0,0,0
227,PAYMENT,10671.26,C1762521766,0.0,0.0,M403852556,0.0,0.0,0,0
207,DEBIT,2575.31,C236314225,0.0,0.0,C1763066612,216312.15,218887.47,0,0
250,CASH_OUT,82052.81,C1696563395,0.0,0.0,C444606099,527357.65,609410.46,0,0
281,CASH_IN,166903.64,C1110786302,225.0,167128.64,C1576169473,46938.14,0.0,0,0
140,PAYMENT,2542.71,C1946896937,42879.56,40336.85,M551894332,0.0,0.0,0,0
406,TRANSFER,9173.06,C1460144846,9173.06,0.0,C236813008,0.0,0.0,1,0
232,TRANSFER,1184639.98,C1591077582,0.0,0.0,C1235309746,3481442.64,4666082.62,0,0
283,CASH_OUT,194149.32,C645875161,14561.0,0.0,C1397698574,687328.37,881477.69,0,0
256,CASH_IN,281444.62,C138916366,6038946.3,6320390.92,C775757279,1387468.14,1106023.52,0,0
151,TRANSFER,127091.33,C1183499119,127091.33,0.0,C1668573302,0.0,0.0,1,0
596,PAYMENT,4409.29,C256160796,413003.14,408593.85,M1451821540,0.0,0.0,0,0
240,PAYMENT,33162.34,C1552482662,10816.7,0.0,M1852458703,0.0,0.0,0,0
42,CASH_OUT,8825.84,C603862842,0.0,0.0,C523100618,191663.86,200489.7,0,0
595,CASH_IN,109151.26,C254718791,77687.0,186838.26,C1189302459,725153.46,616002.21,0,0
397,CASH_OUT,78359.64,C108463430,0.0,0.0,C1677754307,3701048.65,3779408.28,0,0
187,CASH_OUT,7196174.56,C1906024708,7196174.56,0.0,C252431988,14743.59,7094510.52,1,0
38,CASH_OUT,119312.72,C762975311,0.0,0.0,C502950829,136380.65,255693.38,0,0
156,CASH_IN,137056.21,C1789441150,1152965.24,1290021.45,C1801243848,283821.07,146764.85,0,0
79,CASH_OUT,353045.35,C1947418069,353045.35,0.0,C615914680,981978.74,1335024.09,1,0
231,CASH_OUT,71482.22,C1891982960,222059.0,150576.78,C496081921,0.0,71482.22,0,0
298,PAYMENT,112766.67,C1255427875,79471.0,0.0,M251342762,0.0,0.0,0,0
2,DEBIT,3476.19,C1899938605,0.0,0.0,C392292416,5056707.37,4450740.26,0,0
17,CASH_OUT,150317.96,C1844472570,32147.0,0.0,C1960240049,129767.4,280085.37,0,0
258,CASH_OUT,278437.04,C334865555,0.0,0.0,C597385073,432562.33,710999.36,0,0
35,CASH_OUT,653894.27,C239588470,0.0,0.0,C835309141,11887223.42,12541117.69,0,0
179,CASH_OUT,229204.89,C65074283,0.0,0.0,C1758058127,4078962.66,4308167.56,0,0
204,CASH_OUT,190628.7,C993669990,10757.46,0.0,C2065342340,1425383.11,1616011.81,0,0
203,TRANSFER,4913.27,C1320345476,10811.0,5897.73,C1233168784,0.0,4913.27,0,0
11,CASH_OUT,22188.89,C1648986240,100814.0,78625.11,C728885526,473674.7,495863.59,0,0
286,TRANSFER,163303.51,C1297428084,15488.0,0.0,C1179600043,3464242.56,3627546.07,0,0
393,PAYMENT,6089.3,C1246139176,0.0,0.0,M1141137884,0.0,0.0,0,0
228,CASH_IN,65843.85,C437605014,70167.0,136010.85,C1224276257,83572.87,12522.75,0,0
253,CASH_OUT,107205.1,C2060667508,0.0,0.0,C279968192,2683495.55,2790700.64,0,0
137,PAYMENT,18221.57,C793102099,0.0,0.0,M1859071464,0.0,0.0,0,0
184,CASH_OUT,315185.76,C1793472931,0.0,0.0,C1489918764,2359806.56,2208596.79,0,0
228,PAYMENT,44767.28,C1437626253,41639.0,0.0,M1200204578,0.0,0.0,0,0
156,CASH_OUT,229417.2,C691841807,100810.0,0.0,C1482021020,0.0,327229.62,0,0
278,PAYMENT,6255.98,C688221434,0.0,0.0,M1467032271,0.0,0.0,0,0
346,CASH_OUT,176844.46,C699795042,202461.0,25616.54,C1788934907,587408.06,764252.51,0,0
542,DEBIT,1255.34,C1193915048,30299.0,29043.66,C1112138799,4406.55,5661.89,0,0
350,CASH_OUT,150459.16,C1463540200,0.0,0.0,C936041424,974351.18,1124810.34,0,0
301,CASH_OUT,274650.64,C705912114,2007.0,0.0,C375165419,69902.89,344553.54,0,0
398,CASH_IN,89855.42,C1007261108,749431.92,839287.35,C1119588430,414961.23,325105.8,0,0
331,TRANSFER,744176.01,C841061125,101565.0,0.0,C1999138519,0.0,744176.01,0,0
133,PAYMENT,24525.44,C755741501,94790.69,70265.25,M1263197195,0.0,0.0,0,0
348,CASH_OUT,142715.07,C1347324613,142715.07,0.0,C1496408935,1012855.59,1155570.66,1,0
9,PAYMENT,28197.49,C1772111857,29783.0,1585.51,M48209966,0.0,0.0,0,0
241,PAYMENT,4590.58,C223362215,651250.0,646659.42,M665000743,0.0,0.0,0,0
184,TRANSFER,361757.91,C1596818948,14602.0,0.0,C1872410502,167871.37,529629.27,0,0
33,CASH_OUT,153324.99,C2046246397,0.0,0.0,C1852136420,568493.71,721818.7,0,0
214,TRANSFER,116419.58,C1730910853,116419.58,0.0,C2126645098,0.0,0.0,1,0
185,TRANSFER,850153.68,C1288192132,10718.0,0.0,C263675905,0.0,850153.68,0,0
227,CASH_OUT,259497.85,C278664102,0.0,0.0,C501295424,2997755.09,3257252.94,0,0
129,CASH_OUT,229327.99,C537909581,0.0,0.0,C383688392,286001.53,515329.53,0,0
307,CASH_OUT,206302.95,C700516586,0.0,0.0,C2038568810,16408364.76,16614667.72,0,0
135,PAYMENT,17039.32,C1374980343,94107.2,77067.88,M687483874,0.0,0.0,0,0
43,PAYMENT,19981.09,C797991138,368236.0,348254.91,M1157625692,0.0,0.0,0,0
325,CASH_IN,140755.2,C1732406102,1632650.49,1773405.69,C1436665935,497611.07,356855.87,0,0
164,PAYMENT,13259.96,C1093926241,0.0,0.0,M1473726084,0.0,0.0,0,0
492,CASH_IN,275005.44,C436818020,20162.0,295167.44,C1946077072,0.0,0.0,0,0
158,CASH_OUT,279195.18,C1472140235,127.0,0.0,C1819056976,1737098.81,2016294.0,0,0
181,PAYMENT,29650.86,C438418101,954348.71,924697.85,M1252021582,0.0,0.0,0,0
9,PAYMENT,10505.54,C205059808,0.0,0.0,M411164272,0.0,0.0,0,0
379,CASH_OUT,44630.37,C1032995401,0.0,0.0,C1223188783,420592.23,465222.59,0,0
372,PAYMENT,69905.02,C74763196,0.0,0.0,M1897553506,0.0,0.0,0,0
322,CASH_IN,263250.06,C1958460631,11640.0,274890.06,C524191569,736396.4,473146.34,0,0
347,PAYMENT,14696.19,C1182415316,50725.0,36028.81,M1680741743,0.0,0.0,0,0
16,PAYMENT,12929.81,C1756754031,0.0,0.0,M1751378451,0.0,0.0,0,0
249,CASH_OUT,306939.14,C452313283,27180.0,0.0,C2060059467,0.0,306939.14,0,0
370,CASH_IN,130825.1,C1009002071,9421.0,140246.1,C1040807074,908945.48,778120.37,0,0
138,CASH_IN,113633.93,C31317211,6844050.87,6957684.8,C1781377633,230190.16,116556.23,0,0
119,PAYMENT,16377.19,C490155677,16555.0,177.81,M377516730,0.0,0.0,0,0
424,TRANSFER,1058602.68,C1952841743,1058602.68,0.0,C1842449646,0.0,0.0,1,0
631,TRANSFER,952234.12,C606108347,952234.12,0.0,C357620620,0.0,0.0,1,0
434,TRANSFER,2040374.55,C1208488541,2040374.55,0.0,C1222558935,0.0,0.0,1,0
378,CASH_OUT,344485.0,C1368924314,0.0,0.0,C1804455081,378151.85,722636.85,0,0
355,PAYMENT,9467.07,C1754904058,114223.29,104756.22,M136553401,0.0,0.0,0,0
240,PAYMENT,19055.65,C981838354,49241.61,30185.96,M1301459587,0.0,0.0,0,0
149,TRANSFER,2860852.43,C149923854,2860852.43,0.0,C32740114,0.0,0.0,1,0
177,CASH_IN,92223.85,C1118975004,20674.0,112897.85,C1792003276,1391620.95,1299397.09,0,0
235,CASH_OUT,198152.63,C1823613775,0.0,0.0,C1432804306,2356023.04,2554175.67,0,0
227,CASH_OUT,4075956.58,C1194310018,4075956.58,0.0,C299514580,79992.36,4155948.94,1,0
10,PAYMENT,4152.44,C1144261821,54601.35,50448.92,M1993708248,0.0,0.0,0,0
372,PAYMENT,13340.4,C834196388,0.0,0.0,M1942449607,0.0,0.0,0,0
43,PAYMENT,2072.55,C672635967,451637.0,449564.45,M857529012,0.0,0.0,0,0
258,CASH_OUT,110961.5,C299808891,764717.78,653756.28,C251014784,320920.83,431882.33,0,0
278,CASH_OUT,164546.21,C729415354,0.0,0.0,C1409333669,586187.48,750733.69,0,0
208,PAYMENT,2066.49,C929594421,0.0,0.0,M732203040,0.0,0.0,0,0
132,CASH_IN,66966.12,C1172496754,1505760.55,1572726.67,C784263051,5793002.24,5726036.12,0,0
500,PAYMENT,6025.62,C853403681,0.0,0.0,M713430882,0.0,0.0,0,0
348,CASH_OUT,73423.68,C710502827,61487.0,0.0,C858690844,0.0,73423.68,0,0
438,TRANSFER,60274.87,C609191731,60274.87,0.0,C613117727,0.0,0.0,1,0
283,CASH_IN,133896.29,C1838120172,473.0,134369.29,C1868999263,0.0,0.0,0,0
322,TRANSFER,2533650.09,C89581847,2533650.09,0.0,C1844657396,0.0,0.0,1,0
120,TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1,0
215,CASH_IN,153597.96,C1392027936,959097.96,1112695.92,C149020845,8737422.4,8583824.44,0,0
262,CASH_IN,85589.74,C820879316,2359272.11,2444861.85,C540899707,269338.88,183749.14,0,0
139,PAYMENT,16376.09,C980679976,0.0,0.0,M350940247,0.0,0.0,0,0
374,PAYMENT,17186.34,C1932123615,150.0,0.0,M1959926176,0.0,0.0,0,0
259,PAYMENT,5669.97,C885129598,50129.85,44459.88,M1801040345,0.0,0.0,0,0
256,PAYMENT,3061.1,C438209615,0.0,0.0,M1421372275,0.0,0.0,0,0
264,CASH_OUT,1849.16,C2089610990,0.0,0.0,C198728561,210015.0,211864.16,0,0
38,TRANSFER,2395.29,C1015615322,2395.29,0.0,C503986394,0.0,0.0,1,0
514,CASH_IN,54695.6,C297485233,8095897.11,8150592.71,C1508673357,95232.88,40537.28,0,0
302,PAYMENT,2847.46,C1274997427,115893.0,113045.54,M1213718852,0.0,0.0,0,0
188,TRANSFER,184173.48,C310669712,662.0,0.0,C2063342531,0.0,184173.48,0,0
130,TRANSFER,392702.03,C1536637856,0.0,0.0,C1029966873,3074155.84,3466857.87,0,0
44,PAYMENT,796.47,C513119081,175881.48,175085.01,M1084272602,0.0,0.0,0,0
37,CASH_OUT,193940.48,C91059568,0.0,0.0,C1517600264,1874347.19,2068287.67,0,0
275,PAYMENT,4999.82,C2036242205,56744.0,51744.18,M1193225503,0.0,0.0,0,0
161,CASH_IN,213438.46,C787194391,18656.0,232094.46,C215736199,260132.15,104634.43,0,0
162,PAYMENT,15262.61,C1283150232,894.0,0.0,M360570152,0.0,0.0,0,0
486,TRANSFER,214793.32,C2140495649,214793.32,0.0,C423543548,0.0,0.0,1,0
210,PAYMENT,2282.81,C191550699,102148.0,99865.19,M1963394711,0.0,0.0,0,0
258,PAYMENT,9903.54,C1288589011,2741.0,0.0,M1006096363,0.0,0.0,0,0
165,PAYMENT,783.29,C243955302,24789.0,24005.71,M811409112,0.0,0.0,0,0
374,CASH_OUT,115101.05,C228805486,0.0,0.0,C756848988,152907.81,268008.85,0,0
38,CASH_OUT,37654.3,C1607275776,253258.0,215603.7,C916888476,18592.8,56247.11,0,0
584,TRANSFER,1016081.0,C2094444528,1016081.0,0.0,C1305219704,0.0,0.0,1,0
33,CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1,0
382,CASH_IN,10390.97,C2133090265,5507004.25,5517395.22,C1755359628,40098.06,29707.09,0,0
37,CASH_OUT,150017.93,C1267529923,42206.0,0.0,C392984237,521857.32,671875.25,0,0
20,CASH_IN,60497.58,C1507317964,1572.0,62069.58,C1115113238,1229005.09,1168507.51,0,0
350,CASH_OUT,640648.06,C2092626574,640648.06,0.0,C1839236136,1714269.39,2354917.45,1,0
296,CASH_OUT,261874.86,C785242501,261874.86,0.0,C1518978853,0.0,261874.86,1,0
178,CASH_IN,215120.52,C387952945,12096.0,227216.52,C1239457995,0.0,0.0,0,0
252,CASH_OUT,166489.37,C1711280879,0.0,0.0,C58296949,1129311.07,1295800.44,0,0
306,CASH_IN,53888.24,C2124786532,2960697.8,3014586.05,C945619572,540583.46,486695.22,0,0
589,CASH_OUT,518439.77,C2126819543,59142.0,0.0,C948745781,422170.58,940610.35,0,0
306,PAYMENT,25415.23,C1691494548,0.0,0.0,M1311762357,0.0,0.0,0,0
300,PAYMENT,49946.21,C2104531513,0.0,0.0,M167148390,0.0,0.0,0,0
11,CASH_IN,14231.13,C1080370011,2392618.78,2406849.91,C817405398,52179.0,37947.87,0,0
163,CASH_IN,168935.98,C418204316,9350265.31,9519201.29,C774852893,2732763.63,2563827.65,0,0
188,CASH_IN,70836.57,C437190036,66720.0,137556.57,C1148699442,2078857.38,1922249.75,0,0
401,TRANSFER,648029.99,C1381506151,101827.0,0.0,C1673443941,103971.23,752001.23,0,0
297,CASH_IN,134149.2,C2099196109,536718.49,670867.68,C689238516,718573.14,584423.94,0,0
47,CASH_OUT,113481.32,C1294967637,0.0,0.0,C636504150,695783.91,809265.22,0,0
329,TRANSFER,3551022.86,C156594551,3551022.86,0.0,C672862177,0.0,0.0,1,0
226,CASH_OUT,192613.97,C456342440,103435.0,0.0,C1882976660,90075.49,282689.46,0,0
324,TRANSFER,931302.63,C1169133273,0.0,0.0,C735349362,2542853.45,3474156.08,0,0
302,CASH_IN,141443.06,C1423369017,21398.0,162841.06,C1129160232,1469795.1,1328352.04,0,0
330,PAYMENT,37768.69,C734921804,70463.0,32694.31,M1560257567,0.0,0.0,0,0
302,TRANSFER,1012034.44,C431714544,930.48,0.0,C1992315465,1215152.63,2227187.07,0,0
372,PAYMENT,6196.2,C388253228,40610.0,34413.8,M1860395381,0.0,0.0,0,0
358,CASH_OUT,260254.41,C2116939494,0.0,0.0,C1367644678,580354.61,840609.02,0,0
276,CASH_OUT,36026.97,C855710020,0.0,0.0,C1562621850,4498169.55,4534196.52,0,0
18,CASH_OUT,35299.6,C582073196,0.0,0.0,C1678279141,961396.83,1072617.58,0,0
278,CASH_IN,100676.59,C644819428,24282889.32,24383565.91,C1137896409,168030.47,67353.88,0,0
331,CASH_IN,86972.29,C1571474770,467.0,87439.29,C974797100,0.0,0.0,0,0
374,CASH_OUT,1956.42,C1245290019,32319.0,30362.58,C1740524112,22186.65,24143.07,0,0
264,PAYMENT,2143.34,C1459165616,19414.0,17270.66,M885793649,0.0,0.0,0,0
157,PAYMENT,1804.59,C619855679,102794.0,100989.41,M1605613572,0.0,0.0,0,0
233,TRANSFER,218628.12,C740581034,0.0,0.0,C887877789,283846.12,502474.24,0,0
250,PAYMENT,28638.68,C1083844229,0.0,0.0,M540445056,0.0,0.0,0,0
135,CASH_OUT,11942.43,C1704164553,0.0,0.0,C347282516,41258.44,53200.87,0,0
226,CASH_IN,112763.87,C1018961532,5288930.18,5401694.05,C950840522,1415474.83,1302710.96,0,0
397,CASH_OUT,387408.11,C180844213,387408.11,0.0,C2083128008,187203.74,574611.85,1,0
138,PAYMENT,6461.34,C1350101719,50410.0,43948.66,M535562331,0.0,0.0,0,0
14,CASH_IN,17731.77,C216602061,14933.0,32664.77,C1538582774,205028.0,24685.37,0,0
187,PAYMENT,7714.54,C1141245083,321683.85,313969.32,M1208833281,0.0,0.0,0,0
402,CASH_IN,217425.68,C281143461,29980.0,247405.68,C560575306,0.0,0.0,0,0
96,PAYMENT,8812.53,C880528617,1552.0,0.0,M587083790,0.0,0.0,0,0
323,PAYMENT,4377.65,C770032325,0.0,0.0,M1539621354,0.0,0.0,0,0
367,TRANSFER,902483.91,C757385548,902483.91,0.0,C150262836,0.0,0.0,1,0
43,TRANSFER,220878.19,C589779239,13255.0,0.0,C1405620901,0.0,220878.19,0,0
179,CASH_OUT,185905.53,C991909625,19995.0,0.0,C1979563377,10035015.27,10220920.8,0,0
628,CASH_OUT,385207.12,C220460934,385207.12,0.0,C475338087,0.0,385207.12,1,0
400,PAYMENT,216.25,C895721105,0.0,0.0,M314397809,0.0,0.0,0,0
401,PAYMENT,4477.88,C1150589938,0.0,0.0,M1455098325,0.0,0.0,0,0
36,PAYMENT,11101.57,C307415973,0.0,0.0,M937850577,0.0,0.0,0,0
422,CASH_OUT,1857935.57,C1117447229,1857935.57,0.0,C916997939,738704.8,2596640.37,1,0
517,PAYMENT,39.43,C964964899,0.0,0.0,M1504968550,0.0,0.0,0,0
47,PAYMENT,16446.32,C1883133637,0.0,0.0,M1874011823,0.0,0.0,0,0
349,TRANSFER,3309631.1,C1512400234,3309631.1,0.0,C356153034,0.0,0.0,1,0
207,CASH_OUT,343547.09,C2068498794,0.0,0.0,C1346822308,3004829.85,3348376.95,0,0
239,PAYMENT,12410.34,C936439627,5391.96,0.0,M1894283896,0.0,0.0,0,0
405,CASH_OUT,70382.18,C1251317715,70382.18,0.0,C1458984596,999649.42,1070031.6,1,0
185,CASH_OUT,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1,0
544,CASH_IN,311646.11,C2039094973,4930229.87,5241875.98,C1181895452,6164950.7,5853304.59,0,0
301,CASH_OUT,48286.73,C1086363281,1454.0,0.0,C1539902169,32728.9,81015.63,0,0
21,PAYMENT,14639.84,C455581698,774.0,0.0,M1006656212,0.0,0.0,0,0
305,TRANSFER,417051.07,C2082844449,0.0,0.0,C959598703,658178.62,1075229.69,0,0
563,TRANSFER,102371.12,C1876954807,102371.12,0.0,C345453750,0.0,0.0,1,0
136,CASH_IN,123863.42,C1866262607,6026488.92,6150352.35,C326723528,1206679.9,1082816.48,0,0
33,CASH_OUT,652878.59,C1867916079,0.0,0.0,C1982715234,853801.3,1506679.89,0,0
347,CASH_IN,196511.34,C531766667,3820293.76,4016805.1,C1263353481,320556.64,124045.3,0,0
197,TRANSFER,1961426.59,C311903861,1961426.59,0.0,C316708626,0.0,0.0,1,0
250,CASH_OUT,305740.8,C321535720,0.0,0.0,C1644917123,922905.4,1228646.21,0,0
688,PAYMENT,385.76,C932723108,43613.0,43227.24,M716642150,0.0,0.0,0,0
261,PAYMENT,18509.29,C959051196,0.0,0.0,M693354343,0.0,0.0,0,0
709,TRANSFER,66516.2,C277947802,66516.2,0.0,C1729785616,0.0,0.0,1,0
207,PAYMENT,11535.91,C1770949346,2201.45,0.0,M488219023,0.0,0.0,0,0
374,PAYMENT,8970.66,C67264290,0.0,0.0,M954157905,0.0,0.0,0,0
349,CASH_OUT,122051.33,C572672247,78096.0,0.0,C894275626,147910.85,269962.18,0,0
282,CASH_IN,245582.19,C1905505485,3894394.95,4139977.14,C1269888663,977564.06,731981.86,0,0
603,CASH_OUT,4099382.36,C934857177,4099382.36,0.0,C358568461,0.0,4099382.36,1,0
504,TRANSFER,262678.53,C678590002,262678.53,0.0,C1721123505,0.0,0.0,1,0
329,CASH_OUT,120523.6,C597411018,50952.0,0.0,C1786310819,527602.63,648126.23,0,0
161,PAYMENT,5351.81,C376330033,159254.25,153902.44,M1405186216,0.0,0.0,0,0
249,PAYMENT,14303.18,C1455147558,0.0,0.0,M1966832373,0.0,0.0,0,0
35,CASH_OUT,182162.79,C1129237519,27273.0,0.0,C447584257,4875312.8,5057475.59,0,0
399,CASH_IN,298284.11,C634280610,157.0,298441.11,C659313679,365626.47,138325.74,0,0
354,CASH_IN,331500.52,C307333565,616914.16,948414.68,C1459943895,485661.82,154161.3,0,0
701,CASH_OUT,8537861.24,C985677650,8537861.24,0.0,C1454524635,0.0,8537861.24,1,0
383,PAYMENT,1718.93,C1131961511,637.0,0.0,M832058766,0.0,0.0,0,0
600,CASH_OUT,1649039.58,C1136602497,1649039.58,0.0,C1436350970,1970152.93,3619192.51,1,0
281,CASH_OUT,80856.41,C1782451637,148419.0,67562.59,C1683505028,6873745.73,6954602.15,0,0
138,CASH_OUT,73515.67,C808421554,0.0,0.0,C1100467295,4918519.63,4992035.3,0,0
275,CASH_OUT,96282.54,C1822363400,37375.0,0.0,C1030296037,132793.81,229076.35,0,0
279,CASH_OUT,165976.32,C1042859054,0.0,0.0,C3515300,4303000.98,4468977.3,0,0
687,CASH_OUT,398157.05,C1880789333,398157.05,0.0,C1819185781,703136.65,1101293.69,1,0
229,TRANSFER,177098.97,C721188719,0.0,0.0,C1400787422,432351.18,609450.15,0,0
332,CASH_OUT,307623.54,C1206436029,0.0,0.0,C1129623949,1154784.68,1462408.23,0,0
12,CASH_IN,584352.45,C416944437,2654592.05,3238944.49,C2040657244,5895909.52,5311557.08,0,0
35,CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1,0
375,CASH_OUT,211903.21,C1335101409,8064.0,0.0,C637592352,170801.86,382705.06,0,0
346,TRANSFER,2406480.56,C360249029,0.0,0.0,C241266010,4615362.93,7021843.49,0,0
401,PAYMENT,17457.26,C559744470,15448.0,0.0,M799262183,0.0,0.0,0,0
204,PAYMENT,14500.35,C1860393465,749186.0,734685.65,M1916386376,0.0,0.0,0,0
182,CASH_OUT,309279.72,C1483739910,26772.0,0.0,C194302894,13717406.47,14026686.19,0,0
186,CASH_IN,268675.9,C1913714844,538857.0,807532.9,C399408262,679676.25,411000.35,0,0
140,PAYMENT,14578.15,C229369969,11256.0,0.0,M1469657391,0.0,0.0,0,0
188,CASH_OUT,3671853.86,C329270051,3671853.86,0.0,C2110090279,160374.92,3832228.78,1,0
298,CASH_IN,424335.01,C105370941,407834.0,832169.01,C212915108,0.0,0.0,0,0
300,CASH_IN,411929.03,C661241960,39734.0,451663.03,C1509794497,453109.06,41180.02,0,0
165,CASH_OUT,156272.06,C1287164079,51772.0,0.0,C331294868,114370.62,270642.68,0,0
138,CASH_OUT,97381.67,C1788046958,22609.0,0.0,C472476566,0.0,97381.67,0,0
255,PAYMENT,2248.23,C919993399,29049.95,26801.72,M878862422,0.0,0.0,0,0
190,CASH_IN,30157.14,C1265887734,1264523.06,1294680.2,C1710633099,39275.34,9118.2,0,0
209,TRANSFER,146506.6,C744127924,229011.62,82505.02,C619149289,255559.61,402066.21,0,0
285,CASH_OUT,11255.18,C888132852,0.0,0.0,C1468361796,886188.59,897443.76,0,0
184,PAYMENT,12051.17,C1212007159,64039.47,51988.3,M2040764171,0.0,0.0,0,0
378,PAYMENT,624.56,C646883049,5155.0,4530.44,M2105831536,0.0,0.0,0,0
261,CASH_OUT,57551.14,C310988644,31180.0,0.0,C1422072233,2350333.19,2407884.33,0,0
211,PAYMENT,6031.39,C566308226,16624.47,10593.09,M1264455365,0.0,0.0,0,0
402,PAYMENT,22225.87,C1476996521,0.0,0.0,M1581759054,0.0,0.0,0,0
255,PAYMENT,17068.19,C1960863011,2189.0,0.0,M1921416342,0.0,0.0,0,0
38,CASH_IN,40109.37,C1595985355,6067554.72,6107664.1,C879781582,852501.41,812392.03,0,0
250,TRANSFER,1248338.15,C502199331,8720.0,0.0,C1131429262,1168826.6,2417164.75,0,0
300,CASH_OUT,344760.54,C1666932858,0.0,0.0,C265046251,2294719.8,2639480.34,0,0
34,CASH_OUT,112074.42,C463934347,0.0,0.0,C1306228515,4134074.41,4246148.83,0,0
12,PAYMENT,7624.03,C1396304021,127903.17,120279.15,M602587868,0.0,0.0,0,0
267,CASH_OUT,1654055.02,C1415942962,1654055.02,0.0,C1560476015,2165407.21,3819462.24,1,0
13,CASH_OUT,18592.94,C1259233125,0.0,0.0,C1548562597,121761.0,140353.94,0,0
427,TRANSFER,474195.1,C1577661477,474195.1,0.0,C984902838,0.0,0.0,1,0
36,CASH_OUT,275044.32,C290233434,0.0,0.0,C204770061,7246458.38,7521502.71,0,0
36,PAYMENT,4378.87,C1041609199,57452.0,53073.13,M1480023754,0.0,0.0,0,0
261,CASH_IN,270247.6,C1215168201,12001773.4,12272021.0,C1555199009,434162.86,163915.27,0,0
139,PAYMENT,20479.88,C926433604,84867.99,64388.12,M1893591281,0.0,0.0,0,0
33,CASH_OUT,169294.02,C1039384158,0.0,0.0,C1246068055,212869.97,382163.99,0,0
134,CASH_OUT,100109.03,C91676568,100109.03,0.0,C307821944,0.0,100109.03,1,0
212,PAYMENT,8375.77,C430592887,4775.0,0.0,M1124682669,0.0,0.0,0,0
43,TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1,0
184,CASH_IN,41164.61,C766770717,6973719.73,7014884.34,C1083211939,1208610.42,1167445.81,0,0
402,CASH_IN,154318.76,C1176118339,202.0,154520.76,C701972436,68917.51,0.0,0,0
396,CASH_IN,275328.58,C1326976073,4182572.77,4457901.35,C1696305011,359036.38,83707.8,0,0
185,CASH_IN,97397.72,C705239014,1639868.05,1737265.77,C1320829133,255096.57,157698.85,0,0
6,TRANSFER,65843.72,C618095995,0.0,0.0,C193864812,252567.83,302931.44,0,0
356,CASH_OUT,114487.23,C2082563369,2026.0,0.0,C2107685978,0.0,114487.23,0,0
187,CASH_IN,185719.2,C1890957946,16243.0,201962.2,C419487787,604725.55,419006.35,0,0
179,CASH_OUT,319362.44,C464187447,82293.0,0.0,C1632995009,187732.75,507095.19,0,0
309,CASH_OUT,221129.08,C2040626756,0.0,0.0,C1605115338,482551.24,703680.33,0,0
209,CASH_OUT,51335.03,C1673938288,0.0,0.0,C2091665283,3147085.89,3198420.92,0,0
19,CASH_OUT,145781.35,C587641332,40363.31,0.0,C1914291223,77142.05,222923.4,0,0
182,CASH_IN,81972.13,C903957227,2757533.99,2839506.12,C953106020,1544804.96,1462832.83,0,0
15,CASH_IN,107264.47,C1585565606,2694885.19,2802149.67,C111018678,1745564.27,1638299.8,0,0
10,PAYMENT,5552.01,C700429155,9941.0,4388.99,M523309094,0.0,0.0,0,0
37,CASH_OUT,323308.4,C1995133191,0.0,0.0,C1548163065,665921.52,989229.92,0,0
9,CASH_IN,190138.33,C890302080,4422648.19,4612786.52,C1896018881,3683273.5,3638202.26,0,0
139,TRANSFER,3118357.0,C1183177428,0.0,0.0,C1808099339,6925123.4,10043480.39,0,0
163,CASH_IN,105248.32,C1496173071,160621.0,265869.32,C878897930,8082.48,0.0,0,0
283,CASH_IN,341530.18,C2089178783,7772273.44,8113803.61,C274126396,2952765.16,2611234.98,0,0
372,PAYMENT,1239.72,C52705342,47653.5,46413.78,M392803067,0.0,0.0,0,0
688,CASH_IN,434568.48,C640925059,5159154.96,5593723.44,C50654311,943685.58,509117.1,0,0
254,PAYMENT,27716.36,C1708697042,10116.0,0.0,M501196207,0.0,0.0,0,0
